CONTEXT_ID,CONTEXT_NAME,TAO ID,Last Modified Date,Document Class/Subclass,Document Class/Subclass ID,Ordering,Action,Next Status,Department,Department ID,Provider,Provider ID,Order Type,Order Type ID,Order Genus,Assigned To
11016,MI - Ascension - Saginaw/Tawas,922,6/21/2022,ORDER:IMAGING,982,800,All,SUBMIT,"STM_CARD_CARO CLINIC, STM_CARD_CASS CITY CLINIC, STM_CARD_BAD AXE CLINIC, STM_CARD_SANDUSKY CLINIC, zFNL_STM_CARD_WEST BRANCH CLINIC, STM_CARD_TAWAS MOBILE ECHO, STM_CARD_TAWAS CITY CLINIC, STM_CARD_STANDISH CLINIC, STM_CARD_SAGINAW DIAGNOSTIC, STM_CARD_SAGINAW DEVICE, STM_CARD_SAGINAW, STM_CARD_OSCODA CLINIC, STM_CARD_MARLETTE CLINIC, STM_CARD_HARBOR BEACH CLINIC, zCLSD_STM_CARD_GLADWIN CLINIC, STM_CARD_FRANKENMUTH CLINIC, STM_CARD_CHESANING CLINIC, STM_CARD_BIRCH RUN CLINIC","152, 155, 150, 283, 188, 187, 184, 179, 178, 177, 176, 175, 172, 165, 162, 161, 156, 151",All,All,"US, ECHOCARDIOGRAM, TRANSTHORACIC, COMPLETE, W/ COLOR FLOW ",393818,All,priorauth
11016,MI - Ascension - Saginaw/Tawas,962,6/21/2022,ORDER:IMAGING,1022,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,PHARMACOLOGIC STRESS TEST,392382,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,963,6/21/2022,ORDER:IMAGING,1023,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, CHEST ",392133,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,964,6/21/2022,ORDER:IMAGING,1024,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, ECHOCARDIOGRAM ",392148,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,965,6/21/2022,ORDER:IMAGING,1025,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,EVENT MONITOR,392230,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,966,6/21/2022,ORDER:IMAGING,1026,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,STRESS ECHOCARDIOGRAM,395028,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,967,6/21/2022,ORDER:IMAGING,1027,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,EXERCISE STRESS ECHOCARDIOGRAM,394579,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,968,6/21/2022,ORDER:IMAGING,1028,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, ECHOCARDIOGRAM, TRANSTHORACIC, LIMITED ",393987,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,969,6/21/2022,ORDER:IMAGING,1029,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, DUPLEX, CAROTID ARTERY ",392620,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,970,6/21/2022,ORDER:IMAGING,1030,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,EXERCISE STRESS TEST,392256,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,972,6/21/2022,ORDER:IMAGING,1032,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, KIDNEY ",392401,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,973,6/21/2022,ORDER:IMAGING,1033,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, RENAL ARTERY ",392563,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,974,6/21/2022,ORDER:IMAGING,1034,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,HOLTER MONITOR,392499,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,975,6/21/2022,ORDER:IMAGING,1035,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"PFT, COMPLETE ",409990,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,976,6/21/2022,ORDER:IMAGING,1036,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"PFT, DIFFUSING CAPACITY ",409995,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,977,6/21/2022,ORDER:IMAGING,1037,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, ECHOCARDIOGRAM, TRANSESOPHAGEAL ",393816,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,978,6/21/2022,ORDER:IMAGING,1038,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,PHARMACOLOGIC NUCLEAR STRESS TEST,424895,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,979,6/21/2022,ORDER:IMAGING,1039,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, DUPLEX, RENAL ARTERY ",392482,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,981,6/21/2022,ORDER:IMAGING,1041,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, CAROTID ARTERY ",392206,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,982,6/21/2022,ORDER:IMAGING,1042,800,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,"US, ECHOCARDIOGRAM, TRANSTHORACIC, COMPLETE, W/ COLOR FLOW ",393818,All,owossopriorauth
11016,MI - Ascension - Saginaw/Tawas,983,6/21/2022,ORDER:IMAGING,1043,900,All,SUBMIT,STM_CARD_OWOSSO CLINIC,320,All,All,,,"CARDIAC IMAGING, SLEEP STUDIES, VASCULAR STUDY, CT, MR",owossopriorauth
8363,TX - Ascension - Texas,9715,6/14/2022,ORDER:IMAGING,10809,53,All,SUBMIT,AMGT_ENDO_TEMPLE,3709,"ksingh77, sshaw101","3681, 2924",,,"OTOLOGY TESTS, GI STUDY, NEURO, OPHTHALMOLOGY, PULMONARY, SLEEP STUDIES, TEMPERATURE STUDY, UROLOGY, VASCULAR STUDY, interventional radiology, ARTH, CT, MR, NM, PT, ST",templereferralfm
8363,TX - Ascension - Texas,11058,6/14/2022,ORDER:IMAGING,12196,54,All,SUBMIT,AMGT_ENDO_TEMPLE,3709,All,All,"US, GUIDANCE, FOR NEEDLE PLACEMENT ",395006,All,templeendoultrasound
7654,TN - Ascension - Tennessee,7158,6/9/2022,ORDER:IMAGING,7524,85,All,SUBMIT,"STPS_ST Hrt_Ruth, STPS_ST Med Asso_Ruth_De_Neurolo, STPS_ST Hrt_Winchester Ruth, STPS_ST Hrt_Woodbury, STPS_ST Hrt_Manch Ruth, STPS_ST Hrt_Manch, STPS_ST Hrt_Winchester, STPS_ST Hrt_Sparta, STPS_ST Hrt_Sparta Ruth","83, 328, 1011, 816, 1013, 67, 86, 448, 1016",All,All,CARDIAC MONITOR,392646,All,ziorutherford
9582,MO - Ascension - Gulf Coast,7630,5/31/2022,ORDER:IMAGING,8101,800,All,SUBMIT,SHMG_PC_MSTONE_MOB,2163,sevans214,3093,,,"OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, ARTH, CT, MG, MR, US, XR",pcmstonerefsevansout
9635,TX - Ascension-Waco,6634,5/18/2022,ORDER:IMAGING,7045,100,All,SUBMIT,All,All,mlemley4,546,,,All,mlemleyfloor
8967,FL - Ascension - Florida,5310,6/18/2023,ORDER:IMAGING,5508,90,All,SUBMIT,SVFM_FAMMED_RIVERSIDE,189,"nonyedimma, lmay42, lrokita, abrown1221, lcabrera54, tnguyen640, rjoseph22, gjohnson165, jstephenson22, jrowe35, dpotts6, sdominguez6, wwu3, fpierre5, kparker145, atabassum1, kwilliams729","1554, 1542, 1303, 1855, 1863, 1859, 766, 1772, 951, 950, 142, 44, 1139, 1323, 1136, 1310, 1307",,,All,fmcreferralfour
8363,TX - Ascension - Texas,4841,5/16/2022,ORDER:IMAGING,5561,990,All,SUBMIT,TCPA_OBGYN_MPT,2479,All,All,,,"CT, MR",[PROVIDER] STAFF
8363,TX - Ascension - Texas,10918,5/9/2022,ORDER:IMAGING,12056,100,All,SUBMIT,EBD_FM_LOCKHART_COMMERCE,3217,All,All,,,"OTOLOGY TESTS, DEXA SCAN, BONE STUDY, CARDIAC IMAGING, GI STUDY, NEURO, OPHTHALMOLOGY, PULMONARY, SLEEP STUDIES, TEMPERATURE STUDY, UROLOGY, VASCULAR STUDY, interventional radiology, ARTH, CT, MG, MR, NM, PT, ST, US",referralauthlockhafp
9582,MO - Ascension - Gulf Coast,7613,5/6/2022,ORDER:IMAGING,8084,800,All,SUBMIT,SHMG_PC_MSTONE_MOB,2163,ssims42,2272,,,"OTOLOGY TESTS, BONE STUDY, CARDIAC IMAGING, GI STUDY, ARTH, CT, MG, MR, US, XR",pcmstonerefsimsout
9635,TX - Ascension-Waco,6589,4/30/2022,ORDER:IMAGING,6980,90,All,SUBMIT,All,All,bbollar,545,,,"NM, PULMONARY, ST, US, XC, MG, DEXA SCAN, CT, ARTH, interventional radiology, PT, BONE STUDY, MR, CARDIAC IMAGING, VASCULAR STUDY",orthosurgscheduling
8363,TX - Ascension - Texas,6282,4/20/2022,ORDER:IMAGING,7016,950,All,SUBMIT,"SFC_PEDI PULM_DCN_MOB, SFC_PEDI PULM_FARWEST, zCLSD_SFC_PEDI PULM_SNW, SFC_PEDI PULM_STRCT 200, SFC_PEDI PULM_PAVILION 200, SFC_PEDI PULM_PAVILION 300, zFNL_SFC_PEDI PULM_MDA DL, SFC_PEDI PULM_DC_TH, SFC_PEDI PULM_BUDA MOB, SFC_PEDI PULM_CEDAR PARK 300, SFC_PEDI PULM_RR UNIVERSITY OAKS, zFNL_SFC_PEDI PULM_KYLE, SFC_PEDI PULM_DAVIS LANE","2939, 3014, 99, 656, 3958, 3793, 3630, 3307, 3501, 3494, 3182, 3175, 3169",All,All,,,CARDIAC IMAGING,[PROVIDER] STAFF
8363,TX - Ascension - Texas,6485,4/20/2022,ORDER:IMAGING,7246,800,All,SUBMIT,"SFC_PEDI PULM_PAVILION 200, SFC_PEDI PULM_PAVILION 300, zFNL_SFC_PEDI PULM_MDA DL, SFC_PEDI DERM_DC_TH, SFC_PEDI PULM_CEDAR PARK 300, SFC_PEDI PULM_BUDA MOB, SFC_PEDI PULM_DAVIS LANE, SFC_PEDI PULM_RR UNIVERSITY OAKS, zFNL_SFC_PEDI PULM_KYLE, SFC_PEDI PULM_DCN_MOB, SFC_PEDI PULM_FARWEST, zCLSD_SFC_PEDI PULM_SNW, SFC_PEDI PULM_STRCT 200","3958, 3793, 3630, 3196, 3494, 3501, 3169, 3182, 3175, 2939, 3014, 99, 656",All,All,"RF, SWALLOW STUDY ",395079,All,[PROVIDER] STAFF
8363,TX - Ascension - Texas,6496,4/20/2022,ORDER:IMAGING,7270,200,All,SUBMIT,"SFC_PEDI PULM_PAVILION 200, SFC_PEDI PULM_PAVILION 300, zFNL_SFC_PEDI PULM_MDA DL, SFC_PEDI PULM_DC_TH, SFC_PEDI PULM_BUDA MOB, SFC_PEDI PULM_CEDAR PARK 300, zFNL_SFC_PEDI PULM_FOREST CREEK, SFC_PEDI PULM_DCN_MOB, SFC_PEDI PULM_FARWEST, zCLSD_SFC_PEDI PULM_SNW, SFC_PEDI PULM_STRCT 200, SFC_PEDI PULM_DAVIS LANE, SFC_PEDI PULM_RR UNIVERSITY OAKS, zFNL_SFC_PEDI PULM_KYLE","3958, 3793, 3630, 3307, 3501, 3494, 1561, 2939, 3014, 99, 656, 3169, 3182, 3175",All,All,,,"GI STUDY, interventional radiology, MR, CT",[PROVIDER] STAFF
8363,TX - Ascension - Texas,6512,4/20/2022,ORDER:IMAGING,7286,900,All,SUBMIT,"SFC_PEDI PULM_PAVILION 200, SFC_PEDI PULM_PAVILION 300, SFC_PEDI PULM_DC_TH, zFNL_SFC_PEDI PULM_MDA DL, SFC_PEDI PULM_BUDA MOB, SFC_PEDI PULM_CEDAR PARK 300, SFC_PEDI PULM_DCN_MOB, SFC_PEDI PULM_DAVIS LANE, SFC_PEDI PULM_FARWEST, SFC_PEDI PULM_RR UNIVERSITY OAKS, SFC_PEDI PULM_STRCT 200, zFNL_SFC_PEDI PULM_KYLE, zCLSD_SFC_PEDI PULM_SNW","3958, 3793, 3307, 3630, 3501, 3494, 2939, 3169, 3014, 3182, 656, 3175, 99",All,All,,,SLEEP STUDIES,[PROVIDER] STAFF
8363,TX - Ascension - Texas,6993,4/20/2022,ORDER:IMAGING,7767,850,All,SUBMIT,"SFC_PEDI PULM_PAVILION 200, SFC_PEDI PULM_PAVILION 300, zFNL_SFC_PEDI PULM_MDA DL, SFC_PEDI PULM_DC_TH, SFC_PEDI PULM_CEDAR PARK 300, SFC_PEDI PULM_BUDA MOB, SFC_PEDI PULM_DCN_MOB, SFC_PEDI PULM_DAVIS LANE, SFC_PEDI PULM_FARWEST, zFNL_SFC_PEDI PULM_KYLE, SFC_PEDI PULM_RR UNIVERSITY OAKS, zCLSD_SFC_PEDI PULM_SNW","3958, 3793, 3630, 3307, 3494, 3501, 2939, 3169, 3014, 3175, 3182, 99",All,All,"XR, ESOPHAGRAM ",392307,All,[PROVIDER] STAFF
8363,TX - Ascension - Texas,6994,4/20/2022,ORDER:IMAGING,7768,850,All,SUBMIT,"SFC_PEDI PULM_PAVILION 200, SFC_PEDI PULM_PAVILION 300, zFNL_SFC_PEDI PULM_MDA DL, SFC_PEDI PULM_DC_TH, SFC_PEDI PULM_BUDA MOB, SFC_PEDI PULM_CEDAR PARK 300, SFC_PEDI PULM_DCN_MOB, SFC_PEDI PULM_DAVIS LANE, SFC_PEDI PULM_FARWEST, zFNL_SFC_PEDI PULM_KYLE, SFC_PEDI PULM_RR UNIVERSITY OAKS, zCLSD_SFC_PEDI PULM_SNW, SFC_PEDI PULM_STRCT 200","3958, 3793, 3630, 3307, 3501, 3494, 2939, 3169, 3014, 3175, 3182, 99, 656",All,All,"XR, UPPER GASTROINTESTINAL SERIES ",392122,All,[PROVIDER] STAFF
8363,TX - Ascension - Texas,9361,4/20/2022,ORDER:IMAGING,10375,100,All,SUBMIT,"SFC_PEDI PULM_PAVILION 200, SFC_PEDI PULM_PAVILION 300, SFC_PEDI PULM_TEMPLE, SFC_PEDI PULM_DCN_MOB, SFC_PEDI PULM_CEDAR PARK 300, zFNL_SFC_PEDI PULM_CLLG STATION, SFC_PEDI PULM_DAVIS LANE, SFC_PEDI PULM_DC_TH, SFC_PEDI PULM_FARWEST, zFNL_SFC_PEDI PULM_FOREST CREEK, zFNL_SFC_PEDI PULM_KYLE, zCLSD_SFC_PEDI PULM_SNW, SFC_PEDI PULM_STRCT 200","3958, 3793, 3896, 2939, 3494, 928, 3169, 3307, 3014, 1561, 3175, 99, 656",All,All,POLYSOMNOGRAM,392159,All,[PROVIDER] STAFF
380,IL - Alexian Brothers Medical Group,305,4/11/2022,ORDER:IMAGING,425,100,All,SUBMIT,"ABMG - PALATINE 2, ABMG - ELMHURST, ABMG - ADDISON 2","258, 494, 414",All,All,,,All,[PROVIDER] STAFF
380,IL - Alexian Brothers Medical Group,10977,4/11/2022,ORDER:IMAGING,12640,10,All,SUBMIT,ABMG - POPLAR CREEK FAMILY PRACTICE,163,All,All,,,All,referralpop
7654,TN - Ascension - Tennessee,7326,3/24/2022,ORDER:IMAGING,7692,80,All,SUBMIT,STPS_ST Hrt_Shelbyville,1081,erhim1,235,CARDIAC MONITOR,392646,All,[PROVIDER]
9582,MO - Ascension - Gulf Coast,2364,3/9/2022,ORDER:IMAGING,2557,900,All,SUBMIT,"zCLSD_SHMG_ORTHO_SPORTS_TPMOB, SHMG_ORTHO_SPORTS_DAVIS, zCLSD_SHMG_ORTHO_MILESTONE_TPMOB, SHMG_ORTHO_4521_4551A, SHMG_ORTHO_MILESTONE, SHMG_ORTHO_SPORTS_SUMMIT_MOB","1876, 1570, 2537, 2441, 2419, 2455",All,All,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, VASCULAR STUDY, ARTH, CT, MR, NM, US",orthosportsauths
8967,FL - Ascension - Florida,4951,9/15/2023,ORDER:IMAGING,5133,90,All,SUBMIT,"SVPE_CARDIO_RS_DEPAUL 300, SVPE_CARDIO_RS_DEPAUL 400, SVPE_CARDIO_RS_KING ST EP, SVPE_CARDIO_RS_KING ST 300","919, 918, 487, 21",All,All,"US, ECHOCARDIOGRAM, TRANSESOPHAGEAL ",393816,All,cardiokingsurg
7654,TN - Ascension - Tennessee,6367,3/4/2022,ORDER:IMAGING,6712,90,All,SUBMIT,"STMP_IM_HLNDS MED ASSOC_SEWELL, ASTRP_Sparta Primary_RHC","545, 976",All,All,,,"XR, Mammography, Test, OTOLOGY TESTS, DEXA SCAN, BONE STUDY, CARDIAC IMAGING, GI STUDY, NEURO, OPHTHALMOLOGY, PULMONARY, SLEEP STUDIES, TEMPERATURE STUDY, UROLOGY, VASCULAR STUDY, interventional radiology, ARTH, CT, MG, MR, NM, PT, ST, US, XC",referralsewell
380,IL - Alexian Brothers Medical Group,4903,3/2/2022,ORDER:IMAGING,5424,10,All,SUBMIT,"AHMG - WOODRIDGE #1 POS 11, AHMG - DOWNERSGROVE#2 POS 11, AHMG - OB/GYN WOODRIDGE #1 POS 11","2581, 843, 2582",All,All,,,All,woodridgeimaging
7654,TN - Ascension - Tennessee,6613,2/22/2022,ORDER:IMAGING,6959,85,All,SUBMIT,"STPS_ST Hrt_Clrkvill_Westprov, STPS_ST Hrt_Clrkvill","1047, 298",All,All,CARDIAC MONITOR,392646,All,zioclarksville
7654,TN - Ascension - Tennessee,7217,2/22/2022,ORDER:IMAGING,7583,90,All,SUBMIT,"STPS_ST HRT_MCMIN_RUTHPROV, STPS_ST Hrt_McMin","1025, 63","aahmed121, erhim1, hlichaa1, mmalik4, thutchinsconry, wsaad","1467, 235, 1464, 680, 785, 1739",CARDIAC MONITOR,392646,All,ziomcminnville
7654,TN - Ascension - Tennessee,2210,2/21/2022,ORDER:IMAGING,2290,80,All,SUBMIT,"STPS_ST Hrt_Mt Juliet, STPS_ST Hrt_Lebanon, STPS_ST HRT_MT JULIET_MIDTNPROV","268, 4, 1041",All,All,HOLTER MONITOR,392499,All,[PROVIDER] STAFF
7654,TN - Ascension - Tennessee,3075,2/21/2022,ORDER:IMAGING,3157,80,All,SUBMIT,"STPS_ST Hrt_Mt Juliet, STPS_ST Hrt_Lebanon, STPS_ST HRT_MT JULIET_MIDTNPROV","268, 4, 1041",All,All,EVENT MONITOR,392230,All,[PROVIDER] STAFF
7654,TN - Ascension - Tennessee,4218,2/21/2022,ORDER:IMAGING,4340,90,All,SUBMIT,"STPS_ST Hrt_Mt Juliet, STPS_ST HRT_MT JULIET_MIDTNPROV","268, 1041",tkreth,1179,,,All,precertcardiomidtown
380,IL - Alexian Brothers Medical Group,1721,2/17/2022,ORDER:IMAGING,2081,25,All,SUBMIT,ABMG - POPLAR CREEK FAMILY PRACTICE,163,klavigne,1818,,,"MG, XR, MR, CT, US",[PROVIDER] STAFF
7654,TN - Ascension - Tennessee,7225,2/16/2022,ORDER:IMAGING,7591,80,All,SUBMIT,STPS_ST Neuro Specl_Wllmsn,253,flafranchise1,158,CARDIAC MONITOR,392646,All,monitorwest
7654,TN - Ascension - Tennessee,7232,2/16/2022,ORDER:IMAGING,7598,90,All,SUBMIT,STPS_ST Neuro Specl_Wllmsn,253,flafranchise1,158,,,All,referralneurowest
7598,IN - Ascension - Indiana,18360,2/3/2022,ORDER:IMAGING,20607,900,All,SUBMIT,"IND_SMG_MRDNSRGY_STE168_DOC, IND_SMG_MRDNSRGY_DOC","4709, 4592",All,All,,,All,mrdnsrgyimaging
9635,TX - Ascension-Waco,6469,2/3/2022,ORDER:IMAGING,6860,100,All,SUBMIT,All,All,lseibert7,532,,,All,lseibertfloor
9635,TX - Ascension-Waco,6454,2/2/2022,ORDER:IMAGING,6845,100,All,SUBMIT,All,All,lharper46,530,,,All,mfmfloor
9069,AL - Ascension - Alabama,2423,1/27/2022,ORDER:IMAGING,2463,1000,All,SUBMIT,VPS_VESTAVIA_BHAM,251,All,All,,,All,vestaviareferrals
8209,MI - Ascension - Detroit/Flint,7655,1/25/2022,ORDER:IMAGING,9292,600,All,SUBMIT,SJRD_FAMILY PRAC ST CLAIR,1802,"lscheel3, jbetcher, dlambrecht, mobrien109","4209, 4610, 2208, 6302","US, ECHOCARDIOGRAM ",392148,All,scfpreferrals
9582,MO - Ascension - Gulf Coast,7535,1/23/2022,ORDER:IMAGING,8006,900,All,SUBMIT,SHMG_ONCOBSX_DESTIN,2528,All,All,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, VASCULAR STUDY, ARTH, CT, MR, NM, US",oncobsxauths
8363,TX - Ascension - Texas,10378,1/13/2022,ORDER:IMAGING,11496,120,All,SUBMIT,TCPA_FM_ARBOR_EC,3777,All,All,,,"CARDIAC IMAGING, GI STUDY, PULMONARY, SLEEP STUDIES, interventional radiology, ARTH, CT, MG, MR, NM, ST",arborecimaging
8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,"SVPE_CARDIO_RS_KING ST EP, SVPE_CARDIO_RS_KING ST 300, zCLSD_SVPE_CARDIO_RS_HILLIARD, SVPE_CARDIO_RS_DEPAUL 300, SVPE_CARDIO_RS_DEPAUL 400, SVPE_CARDIO_SS_MCCI UNIVERSITY","487, 21, 497, 919, 918, 578","aweinstein3, jschnur, wpilcher, mkarycki, abolanos7, ntaghipour1, vcate, labboud1, mgaucher, nwlasiuk, abrown1078, csantos34, nrossi8, llowder1, cleon4, gpilcher1, gpilcher, sgaras2, emcdonald11, cmascho, rmurthy1, rmurthy, cgrumbach1, fsnyder1, lsmith251, lmagyar1, pbarrozo1, tedison1, dsmith453, mshenoy1, kkerlin, mblade1","202, 767, 139, 1312, 1319, 1353, 1195, 1187, 1200, 1161, 1797, 835, 1757, 93, 88, 433, 138, 53, 407, 863, 411, 327, 62, 490, 174, 391, 8, 465, 751, 1090, 794, 14",,,All,cardiokingauththree
9635,TX - Ascension-Waco,3931,1/3/2022,ORDER:IMAGING,4178,90,All,SUBMIT,All,All,"jbenham, lellis103","249, 524",,,"ST, US, XC, NM, MR, MG, DEXA SCAN, BONE STUDY, CARDIAC IMAGING, PULMONARY, interventional radiology, PT, CT, ARTH",orthosurgscheduling
9635,TX - Ascension-Waco,4241,12/17/2021,ORDER:IMAGING,4500,100,All,SUBMIT,All,All,kroberts146,272,,,All,kmeldefloor
9635,TX - Ascension-Waco,6228,11/23/2021,ORDER:IMAGING,6619,90,All,SUBMIT,"PHA_Waco Lung_PHC_OP, PHA_Waco Lung","18, 15",All,All,"PET-CT, SKULL BASE TO MID-THIGH SCAN ",394250,All,jgomez30
9635,TX - Ascension-Waco,2387,11/16/2021,ORDER:IMAGING,2547,90,All,SUBMIT,"PHA_Waco Lung_PHC_OP, PHA_Waco Lung","18, 15",All,All,,,All,jfajardo2
9635,TX - Ascension-Waco,6188,11/16/2021,ORDER:IMAGING,6579,90,All,SUBMIT,"PHA_Waco Lung, PHA_Waco Lung_PHC_OP","15, 18",All,All,"MRI, BRAIN, W/WO CONTRAST ",394138,All,jgomez30
9635,TX - Ascension-Waco,6189,11/16/2021,ORDER:IMAGING,6580,90,All,SUBMIT,"PHA_Waco Lung, PHA_Waco Lung_PHC_OP","15, 18",All,All,"PET, SKULL BASE TO MID-THIGH ",394286,All,jgomez30
380,IL - Alexian Brothers Medical Group,5520,11/15/2021,ORDER:IMAGING,6101,1,All,SUBMIT,"ABMG - PALATINE#1, ABMG - PALATINE","2768, 44",All,All,"DEXA, AXIAL SKELETON ",392756,All,referralpal
7598,IN - Ascension - Indiana,18125,11/3/2021,ORDER:IMAGING,20322,990,All,SUBMIT,IND_SMG_PAN_DOC,1012,sstrot1,6975,,,All,bopanstrot
9582,MO - Ascension - Gulf Coast,7186,10/30/2021,ORDER:IMAGING,7657,900,All,SUBMIT,"zCLSD_SHMG_UROLOGY, SHMG_UROLOGY_DAVIS","2462, 2513",All,All,,,"CARDIAC IMAGING, GI STUDY, NEURO, PULMONARY, UROLOGY, VASCULAR STUDY, interventional radiology, ARTH, CT, MG, MR, NM, PT, ST, US, XR, XC, Mammography",uropensauths
9582,MO - Ascension - Gulf Coast,7428,10/6/2021,ORDER:IMAGING,7899,900,All,SUBMIT,SHMG_RHEUM_DMKT,2514,All,All,,,"GI STUDY, NEURO, CARDIAC IMAGING, PULMONARY, VASCULAR STUDY, ARTH, CT, MR, NM, US",rheumdestinauths
8967,FL - Ascension - Florida,2711,11/6/2017,ORDER:IMAGING,2791,90,All,SUBMIT,SVPE_CARDIO_OP_PARK AVE 101B,17,soza2,126,,,All,cardioopauths
9635,TX - Ascension-Waco,3718,9/29/2021,ORDER:IMAGING,3965,90,All,SUBMIT,All,All,khill152,280,,,"PT, BONE STUDY, CARDIAC IMAGING, interventional radiology, ARTH, CT, MG, MR, NM, DEXA SCAN, ST, US, XC",orthosurgscheduling
8363,TX - Ascension - Texas,6227,9/21/2021,ORDER:IMAGING,6961,100,All,SUBMIT,"TCPA_NEUR_WEST 38th, TCPA_NEUR_BUDA MOB, zFNL_TCPA_NEUR_HTB, TCPA_NEUR_EPILEPSY_W38th, TCPA_NEUR_WILCO, zFNL_TCPA_NEUR_HAYS","926, 3498, 3063, 3021, 2792, 2730",All,All,ELECTROENCEPHALOGRAM,392503,All,eegadult
7598,IN - Ascension - Indiana,17469,9/21/2021,ORDER:IMAGING,19510,960,All,SUBMIT,"IND_IND_POB2_DOC, IND_IND_PFP2_DOC","3220, 3218",All,All,"US, OBSTETRIC ",392550,All,poborders
7598,IN - Ascension - Indiana,17470,9/21/2021,ORDER:IMAGING,19511,960,All,SUBMIT,"IND_IND_PFP2_DOC, IND_IND_POB2_DOC","3218, 3220",All,All,"US, OBSTETRIC, 1ST TRIMESTER ",392612,All,poborders
7598,IN - Ascension - Indiana,17471,9/21/2021,ORDER:IMAGING,19512,960,All,SUBMIT,"IND_IND_PFP2_DOC, IND_IND_POB2_DOC","3218, 3220",All,All,"US, OBSTETRIC, 1ST TRIMESTER, ADDITIONAL GESTATION ",394333,All,poborders
7598,IN - Ascension - Indiana,17472,9/21/2021,ORDER:IMAGING,19513,960,All,SUBMIT,"IND_IND_POB2_DOC, IND_IND_PFP2_DOC","3220, 3218",All,All,"US, OBSTETRIC, 1ST TRIMESTER, SINGLE GESTATION ",394337,All,poborders
7598,IN - Ascension - Indiana,17473,9/21/2021,ORDER:IMAGING,19514,960,All,SUBMIT,"IND_IND_PFP2_DOC, IND_IND_POB2_DOC","3218, 3220",All,All,"US, OBSTETRIC, 2ND OR 3RD TRIMESTER ",395949,All,poborders
7598,IN - Ascension - Indiana,17474,9/21/2021,ORDER:IMAGING,19515,960,All,SUBMIT,"IND_IND_PFP2_DOC, IND_IND_POB2_DOC","3218, 3220",All,All,"US, OBSTETRIC, 2ND OR 3RD TRIMESTER, ADDITIONAL GESTATION ",394336,All,poborders
7598,IN - Ascension - Indiana,17475,9/21/2021,ORDER:IMAGING,19516,960,All,SUBMIT,"IND_IND_POB2_DOC, IND_IND_PFP2_DOC","3220, 3218",All,All,"US, OBSTETRIC, 2ND OR 3RD TRIMESTER, SINGLE GESTATION ",394340,All,poborders
7598,IN - Ascension - Indiana,17476,9/21/2021,ORDER:IMAGING,19517,960,All,SUBMIT,"IND_IND_POB2_DOC, IND_IND_PFP2_DOC","3220, 3218",All,All,"US, OBSTETRIC, 2ND TRIMESTER ",392611,All,poborders
