,CONTEXT_ID,CONTEXT_NAME,TAO ID,Last Modified Date,Document Class/Subclass,Document Class/Subclass ID,Ordering,Action,Next Status,Department,Department ID,Provider,Provider ID,Order Type,Order Type ID,Order Genus,Assigned To
137,8967,FL - Ascension - Florida,2703,4/25/2019,ORDER:IMAGING,2783,90,All,SUBMIT,SVPE_CARDIO_WAYX_PENDLETON, 514,All,All,All,All,All,cardiowayxauths
138,8967,FL - Ascension - Florida,2703,4/25/2019,ORDER:IMAGING,2783,90,All,SUBMIT,zCLSD_SVPE_CARDIO_WAYX_ALICE,51,All,All,All,All,All,cardiowayxauths
139,8967,FL - Ascension - Florida,2707,6/28/2015,ORDER:IMAGING,2787,90,All,SUBMIT,SVPE_CARDIO_FB_FERNANDINA,203,All,All,All,All,All,cardiofbauths
140,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,skumar77, 683,All,All,All,cardiokingauthsone
141,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,vgeer, 55,All,All,All,cardiokingauthsone
142,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,lholton1, 789,All,All,All,cardiokingauthsone
143,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,mmikulic, 110,All,All,All,cardiokingauthsone
144,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,mduenas6, 750,All,All,All,cardiokingauthsone
145,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,abarakat3, 1798,All,All,All,cardiokingauthsone
146,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,abozeman1, 1643,All,All,All,cardiokingauthsone
147,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,asimmens, 171,All,All,All,cardiokingauthsone
148,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,amagnano1, 98,All,All,All,cardiokingauthsone
149,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,hthorpe2, 191,All,All,All,cardiokingauthsone
150,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,bbell22, 11,All,All,All,cardiokingauthsone
151,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,abaker67, 503,All,All,All,cardiokingauthsone
152,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,smenon4, 1104,All,All,All,cardiokingauthsone
153,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,ckuebler3, 1103,All,All,All,cardiokingauthsone
154,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,nskiadas2, 663,All,All,All,cardiokingauthsone
155,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,soza2, 126,All,All,All,cardiokingauthsone
156,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,jpatterson24, 131,All,All,All,cardiokingauthsone
157,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,twalsh10, 200,All,All,All,cardiokingauthsone
158,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST 300, 21,asippens,172,All,All,All,cardiokingauthsone
159,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,skumar77, 683,All,All,All,cardiokingauthsone
160,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,vgeer, 55,All,All,All,cardiokingauthsone
161,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,lholton1, 789,All,All,All,cardiokingauthsone
162,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,mmikulic, 110,All,All,All,cardiokingauthsone
163,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,mduenas6, 750,All,All,All,cardiokingauthsone
164,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,abarakat3, 1798,All,All,All,cardiokingauthsone
165,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,abozeman1, 1643,All,All,All,cardiokingauthsone
166,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,asimmens, 171,All,All,All,cardiokingauthsone
167,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,amagnano1, 98,All,All,All,cardiokingauthsone
168,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,hthorpe2, 191,All,All,All,cardiokingauthsone
169,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,bbell22, 11,All,All,All,cardiokingauthsone
170,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,abaker67, 503,All,All,All,cardiokingauthsone
171,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,smenon4, 1104,All,All,All,cardiokingauthsone
172,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,ckuebler3, 1103,All,All,All,cardiokingauthsone
173,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,nskiadas2, 663,All,All,All,cardiokingauthsone
174,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,soza2, 126,All,All,All,cardiokingauthsone
175,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,jpatterson24, 131,All,All,All,cardiokingauthsone
176,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,twalsh10, 200,All,All,All,cardiokingauthsone
177,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_KING ST EP, 487,asippens,172,All,All,All,cardiokingauthsone
178,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,skumar77, 683,All,All,All,cardiokingauthsone
179,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,vgeer, 55,All,All,All,cardiokingauthsone
180,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,lholton1, 789,All,All,All,cardiokingauthsone
181,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,mmikulic, 110,All,All,All,cardiokingauthsone
182,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,mduenas6, 750,All,All,All,cardiokingauthsone
183,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,abarakat3, 1798,All,All,All,cardiokingauthsone
184,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,abozeman1, 1643,All,All,All,cardiokingauthsone
185,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,asimmens, 171,All,All,All,cardiokingauthsone
186,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,amagnano1, 98,All,All,All,cardiokingauthsone
187,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,hthorpe2, 191,All,All,All,cardiokingauthsone
188,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,bbell22, 11,All,All,All,cardiokingauthsone
189,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,abaker67, 503,All,All,All,cardiokingauthsone
190,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,smenon4, 1104,All,All,All,cardiokingauthsone
191,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,ckuebler3, 1103,All,All,All,cardiokingauthsone
192,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,nskiadas2, 663,All,All,All,cardiokingauthsone
193,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,soza2, 126,All,All,All,cardiokingauthsone
194,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,jpatterson24, 131,All,All,All,cardiokingauthsone
195,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,twalsh10, 200,All,All,All,cardiokingauthsone
196,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 300, 919,asippens,172,All,All,All,cardiokingauthsone
197,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,skumar77, 683,All,All,All,cardiokingauthsone
198,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,vgeer, 55,All,All,All,cardiokingauthsone
199,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,lholton1, 789,All,All,All,cardiokingauthsone
200,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,mmikulic, 110,All,All,All,cardiokingauthsone
201,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,mduenas6, 750,All,All,All,cardiokingauthsone
202,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,abarakat3, 1798,All,All,All,cardiokingauthsone
203,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,abozeman1, 1643,All,All,All,cardiokingauthsone
204,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,asimmens, 171,All,All,All,cardiokingauthsone
205,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,amagnano1, 98,All,All,All,cardiokingauthsone
206,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,hthorpe2, 191,All,All,All,cardiokingauthsone
207,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,bbell22, 11,All,All,All,cardiokingauthsone
208,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,abaker67, 503,All,All,All,cardiokingauthsone
209,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,smenon4, 1104,All,All,All,cardiokingauthsone
210,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,ckuebler3, 1103,All,All,All,cardiokingauthsone
211,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,nskiadas2, 663,All,All,All,cardiokingauthsone
212,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,soza2, 126,All,All,All,cardiokingauthsone
213,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,jpatterson24, 131,All,All,All,cardiokingauthsone
214,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,twalsh10, 200,All,All,All,cardiokingauthsone
215,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_MACCLENNY, 604,asippens,172,All,All,All,cardiokingauthsone
216,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,skumar77, 683,All,All,All,cardiokingauthsone
217,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,vgeer, 55,All,All,All,cardiokingauthsone
218,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,lholton1, 789,All,All,All,cardiokingauthsone
219,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,mmikulic, 110,All,All,All,cardiokingauthsone
220,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,mduenas6, 750,All,All,All,cardiokingauthsone
221,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,abarakat3, 1798,All,All,All,cardiokingauthsone
222,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,abozeman1, 1643,All,All,All,cardiokingauthsone
223,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,asimmens, 171,All,All,All,cardiokingauthsone
224,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,amagnano1, 98,All,All,All,cardiokingauthsone
225,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,hthorpe2, 191,All,All,All,cardiokingauthsone
226,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,bbell22, 11,All,All,All,cardiokingauthsone
227,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,abaker67, 503,All,All,All,cardiokingauthsone
228,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,smenon4, 1104,All,All,All,cardiokingauthsone
229,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,ckuebler3, 1103,All,All,All,cardiokingauthsone
230,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,nskiadas2, 663,All,All,All,cardiokingauthsone
231,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,soza2, 126,All,All,All,cardiokingauthsone
232,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,jpatterson24, 131,All,All,All,cardiokingauthsone
233,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,twalsh10, 200,All,All,All,cardiokingauthsone
234,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_RS_DEPAUL 400, 918,asippens,172,All,All,All,cardiokingauthsone
235,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,skumar77, 683,All,All,All,cardiokingauthsone
236,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,vgeer, 55,All,All,All,cardiokingauthsone
237,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,lholton1, 789,All,All,All,cardiokingauthsone
238,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,mmikulic, 110,All,All,All,cardiokingauthsone
239,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,mduenas6, 750,All,All,All,cardiokingauthsone
240,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,abarakat3, 1798,All,All,All,cardiokingauthsone
241,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,abozeman1, 1643,All,All,All,cardiokingauthsone
242,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,asimmens, 171,All,All,All,cardiokingauthsone
243,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,amagnano1, 98,All,All,All,cardiokingauthsone
244,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,hthorpe2, 191,All,All,All,cardiokingauthsone
245,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,bbell22, 11,All,All,All,cardiokingauthsone
246,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,abaker67, 503,All,All,All,cardiokingauthsone
247,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,smenon4, 1104,All,All,All,cardiokingauthsone
248,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,ckuebler3, 1103,All,All,All,cardiokingauthsone
249,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,nskiadas2, 663,All,All,All,cardiokingauthsone
250,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,soza2, 126,All,All,All,cardiokingauthsone
251,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,jpatterson24, 131,All,All,All,cardiokingauthsone
252,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,twalsh10, 200,All,All,All,cardiokingauthsone
253,8967,FL - Ascension - Florida,2709,9/18/2023,ORDER:IMAGING,2789,90,All,SUBMIT,SVPE_CARDIO_SJ_SJMOB,830,asippens,172,All,All,All,cardiokingauthsone
254,8967,FL - Ascension - Florida,2711,11/6/2017,ORDER:IMAGING,2791,90,All,SUBMIT,SVPE_CARDIO_OP_PARK AVE 101B,17,soza2,126,All,All,All,cardioopauths
255,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,mblade1, 14,All,All,All,cardiokingauththree
256,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,kkerlin, 794,All,All,All,cardiokingauththree
257,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,mshenoy1, 1090,All,All,All,cardiokingauththree
258,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,dsmith453, 751,All,All,All,cardiokingauththree
259,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,tedison1, 465,All,All,All,cardiokingauththree
260,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,pbarrozo1, 8,All,All,All,cardiokingauththree
261,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,lmagyar1, 391,All,All,All,cardiokingauththree
262,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,lsmith251, 174,All,All,All,cardiokingauththree
263,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,fsnyder1, 490,All,All,All,cardiokingauththree
264,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,cgrumbach1, 62,All,All,All,cardiokingauththree
265,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,rmurthy, 327,All,All,All,cardiokingauththree
266,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,rmurthy1, 411,All,All,All,cardiokingauththree
267,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,cmascho, 863,All,All,All,cardiokingauththree
268,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,emcdonald11, 407,All,All,All,cardiokingauththree
269,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,sgaras2, 53,All,All,All,cardiokingauththree
270,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,gpilcher, 138,All,All,All,cardiokingauththree
271,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,gpilcher1, 433,All,All,All,cardiokingauththree
272,8967,FL - Ascension - Florida,2714,12/6/2023,ORDER:IMAGING,2794,90,All,SUBMIT,SVPE_CARDIO_SS_MCCI UNIVERSITY, 578,cleon4, 88,All,All,All,cardiokingauththree
